City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
289,Strai,NO,2021-10-18 05:38:03,58.2,7.9,44.64,81,40,10.36
290,Pisco,PE,2021-10-18 05:38:03,-13.7,-76.2167,60.03,88,78,12.66
291,Dasoguz,TM,2021-10-18 05:38:04,41.8363,59.9666,57.15,30,0,11.5
292,Thai Nguyen,VN,2021-10-18 05:38:04,21.5928,105.8442,65.98,88,100,3.74
293,Cairns,AU,2021-10-18 05:38:05,-16.9167,145.7667,95.95,70,75,8.05
294,Gallup,US,2021-10-18 05:33:31,35.5281,-108.7426,54.36,49,1,0.0
295,Ende,ID,2021-10-18 05:38:06,-8.8432,121.6623,88.97,64,25,4.23
296,Tupik,RU,2021-10-18 05:38:06,54.4253,119.9327,31.05,50,81,3.6
297,Azanka,RU,2021-10-18 05:38:07,58.0401,64.7893,45.99,56,99,8.99
298,Hyeres,FR,2021-10-18 05:38:07,43.1167,6.1167,58.68,80,0,3.44
299,Yakeshi,CN,2021-10-18 05:38:08,49.2833,120.7333,33.17,43,4,9.37
300,Sainte-Suzanne,RE,2021-10-18 05:38:08,-20.9061,55.6089,81.1,83,75,17.27
301,Puerto Madryn,AR,2021-10-18 05:38:09,-42.7692,-65.0385,52.66,52,2,14.09
302,Kununurra,AU,2021-10-18 05:38:09,-15.7667,128.7333,102.18,24,100,8.05
303,Ust-Tsilma,RU,2021-10-18 05:38:10,65.441,52.1498,37.31,85,100,8.7
304,Moindou,NC,2021-10-18 05:38:10,-21.6924,165.677,75.15,77,100,6.46
305,Ulaanbaatar,MN,2021-10-18 05:35:07,47.9077,106.8832,39.33,26,0,8.95
306,Ribeira Grande,PT,2021-10-18 05:38:11,38.5167,-28.7,70.14,79,15,16.73
307,Cameron Park,US,2021-10-18 05:35:31,38.6688,-120.9872,51.21,93,81,1.01
308,Westport,US,2021-10-18 05:38:11,41.1415,-73.3579,55.15,85,1,5.01
309,Paraiso,CR,2021-10-18 05:38:12,9.8383,-83.8656,63.46,96,100,0.34
310,Zamora,EC,2021-10-18 05:38:12,-4.0692,-78.9567,66.18,98,62,1.97
311,Omsukchan,RU,2021-10-18 05:38:13,62.5333,155.8,2.43,93,100,12.33
312,Yatou,CN,2021-10-18 05:38:13,37.15,122.3833,61.56,45,66,14.18
313,Huarmey,PE,2021-10-18 05:38:13,-10.0681,-78.1522,63.12,88,100,7.92
314,Cholet,FR,2021-10-18 05:38:14,47.1667,-1.0,55.36,95,99,7.07
315,Lagoa,PT,2021-10-18 05:38:14,39.05,-27.9833,68.88,81,1,19.64
316,Portobelo,PA,2021-10-18 05:38:15,9.55,-79.65,77.95,86,89,4.9
317,Zhangzhou,CN,2021-10-18 05:38:16,24.5133,117.6556,78.73,56,39,2.93
318,Makakilo City,US,2021-10-18 05:37:52,21.3469,-158.0858,79.12,64,40,4.61
319,Yaan,NG,2021-10-18 05:38:16,7.3833,8.5667,73.13,96,99,3.85
320,Coria,ES,2021-10-18 05:38:17,39.9879,-6.5377,62.46,93,100,0.65
321,Sinjar,IQ,2021-10-18 05:38:17,36.3209,41.8754,67.86,54,0,7.43
322,Henties Bay,NA,2021-10-18 05:38:18,-22.116,14.2845,53.85,79,0,1.45
323,Payson,US,2021-10-18 05:38:18,40.0444,-111.7321,58.33,49,1,17.27
324,Tual,ID,2021-10-18 05:38:19,-5.6667,132.75,84.02,73,32,10.22
325,Bogorodskoye,RU,2021-10-18 05:38:19,56.55,37.8833,39.0,97,99,8.86
326,Marrakesh,MA,2021-10-18 05:38:20,31.6315,-8.0083,62.67,51,0,4.61
327,Guerrero Negro,MX,2021-10-18 05:38:20,27.9769,-114.0611,67.19,76,100,9.84
328,Karratha,AU,2021-10-18 05:38:23,-20.7377,116.8463,83.05,40,4,15.77
329,Chokurdakh,RU,2021-10-18 05:38:23,70.6333,147.9167,-9.8,100,70,2.06
330,Santa Marta,CO,2021-10-18 05:38:24,11.2408,-74.199,77.34,84,77,2.98
331,Qaqortoq,GL,2021-10-18 05:38:24,60.7167,-46.0333,30.7,43,94,10.36
332,Harlingen,US,2021-10-18 05:38:24,26.1906,-97.6961,70.2,94,1,5.75
333,Swellendam,ZA,2021-10-18 05:38:25,-34.0226,20.4417,54.61,60,0,0.96
334,Omboue,GA,2021-10-18 05:38:25,-1.5746,9.2618,76.77,83,96,5.32
335,Paralimni,CY,2021-10-18 05:38:26,35.0375,33.9833,74.08,65,41,1.01
336,Faanui,PF,2021-10-18 05:38:26,-16.4833,-151.75,79.97,79,17,18.75
337,Aykhal,RU,2021-10-18 05:38:27,66.0,111.5,32.65,98,100,19.8
338,Basudebpur,IN,2021-10-18 05:38:27,21.1353,86.7386,79.5,90,98,7.92
339,Kapit,MY,2021-10-18 05:38:28,2.0167,112.9333,90.19,59,54,2.86
340,Penzance,GB,2021-10-18 05:38:29,50.1186,-5.5371,60.01,94,100,22.62
341,Romny,UA,2021-10-18 05:38:29,50.751,33.4747,42.4,69,89,9.1
342,Gladstone,AU,2021-10-18 05:38:30,-23.85,151.25,64.33,82,90,14.97
343,Goderich,CA,2021-10-18 05:36:07,43.7501,-81.7165,55.9,62,37,21.85
344,Hualmay,PE,2021-10-18 05:38:30,-11.0964,-77.6139,61.9,89,100,8.5
345,Batagay,RU,2021-10-18 05:38:31,67.6333,134.6333,6.28,87,82,3.29
346,Sao Joao Da Boa Vista,BR,2021-10-18 05:38:31,-21.9692,-46.7981,65.03,94,21,2.19
347,Zonguldak,TR,2021-10-18 05:38:32,41.25,31.8333,50.85,96,100,1.52
348,Asau,RO,2021-10-18 05:38:32,46.4333,26.4,42.96,95,26,2.01
349,Kashary,RU,2021-10-18 05:38:33,49.04,41.0056,52.59,62,67,8.9
350,Tuatapere,NZ,2021-10-18 05:38:33,-46.1333,167.6833,57.24,61,52,7.18
351,Pringsewu,ID,2021-10-18 05:38:34,-5.3582,104.9744,84.65,73,100,2.24
352,Lompoc,US,2021-10-18 05:38:34,34.6391,-120.4579,60.1,78,90,3.44
353,Sao Lourenco Do Oeste,BR,2021-10-18 05:38:35,-26.3592,-52.8511,53.58,97,69,3.13
354,Padang,ID,2021-10-18 05:38:35,-0.9492,100.3543,87.85,76,100,6.6
355,Brae,GB,2021-10-18 05:38:35,60.3964,-1.353,49.91,75,100,21.36
356,Saint George,US,2021-10-18 05:35:52,37.1041,-113.5841,67.24,33,1,4.0
357,Murgab,TM,2021-10-18 05:38:36,37.4966,61.9714,70.29,10,0,9.78
358,Faya,SA,2021-10-18 05:38:37,18.3851,42.4509,66.31,20,15,13.0
359,Caranavi,BO,2021-10-18 05:38:37,-15.8167,-67.55,63.86,91,100,1.68
360,Yumen,CN,2021-10-18 05:38:38,40.2833,97.2,55.4,17,100,14.99
361,Laguna,US,2021-10-18 05:38:38,38.421,-121.4238,55.38,85,40,5.01
362,Udachnyy,RU,2021-10-18 05:38:38,66.4167,112.4,33.42,98,100,17.58
363,Srednekolymsk,RU,2021-10-18 05:38:39,67.45,153.6833,8.82,97,98,6.78
364,Acapulco,MX,2021-10-18 05:38:04,16.8634,-99.8901,79.48,85,90,3.56
365,Gravdal,NO,2021-10-18 05:38:40,68.1214,13.5031,35.49,80,40,16.11
366,Yuzhne,UA,2021-10-18 05:38:40,46.6221,31.1013,35.82,67,29,10.0
367,Soyo,AO,2021-10-18 05:38:41,-6.1349,12.3689,75.99,83,100,6.73
368,Ariquemes,BR,2021-10-18 05:38:41,-9.9133,-63.0408,72.21,87,38,1.54
369,Richards Bay,ZA,2021-10-18 05:38:42,-28.783,32.0377,58.91,81,100,9.35
370,Verkhoyansk,RU,2021-10-18 05:38:42,67.5447,133.385,7.07,90,82,1.79
371,Beinamar,TD,2021-10-18 05:38:43,8.6698,15.3813,74.37,88,100,4.03
372,San Pedro,PH,2021-10-18 05:38:43,14.35,121.0167,83.43,75,75,5.75
373,Yerkoy,TR,2021-10-18 05:38:43,39.6381,34.4672,54.99,68,48,0.98
374,Sorland,NO,2021-10-18 05:38:44,67.667,12.6934,35.67,59,99,22.28
375,Okitipupa,NG,2021-10-18 05:38:44,6.5047,4.7839,73.83,97,87,1.48
376,Patiya,BD,2021-10-18 05:38:45,22.2931,91.9762,89.55,66,75,11.5
377,Oudtshoorn,ZA,2021-10-18 05:38:45,-33.5907,22.2014,48.56,58,3,0.58
378,Burgeo,CA,2021-10-18 05:38:46,47.6167,-57.6152,49.66,84,100,23.58
379,Alofi,NU,2021-10-18 05:38:46,-19.0595,-169.9187,78.69,78,40,12.66
380,Sovetskiy,RU,2021-10-18 05:38:47,61.3614,63.5842,43.5,74,93,10.38
381,Maraba,BR,2021-10-18 05:38:47,-5.3686,-49.1178,75.38,100,0,0.0
382,Paamiut,GL,2021-10-18 05:38:48,61.994,-49.6678,31.23,36,1,9.35
383,Bilibino,RU,2021-10-18 05:38:48,68.0546,166.4372,-9.31,97,52,6.31
384,Maceio,BR,2021-10-18 05:37:07,-9.6658,-35.7353,72.84,100,40,3.44
385,Gasa,PS,2021-10-18 05:38:49,31.5,34.4667,71.89,63,87,4.74
386,Pasan,IN,2021-10-18 05:38:50,22.85,82.2,84.56,64,97,4.14
387,Freetown,SL,2021-10-18 05:37:01,8.484,-13.2299,78.42,82,47,4.36
388,Ternate,ID,2021-10-18 05:38:51,0.8,127.4,85.8,70,14,7.9
389,Muli,MV,2021-10-18 05:38:51,2.9167,73.5667,82.98,73,78,15.7
390,Yuryuzan,RU,2021-10-18 05:38:52,54.8633,58.4219,50.72,55,100,6.6
391,Dhaka,BD,2021-10-18 05:34:27,23.7104,90.4074,85.98,79,75,11.5
392,Noumea,NC,2021-10-18 05:35:18,-22.2763,166.4572,79.0,99,100,11.5
393,Bathsheba,BB,2021-10-18 05:38:53,13.2167,-59.5167,81.21,83,20,8.05
394,Marfino,RU,2021-10-18 05:38:53,55.7028,37.3822,42.94,86,75,11.18
395,Ahipara,NZ,2021-10-18 05:38:54,-35.1667,173.1667,60.84,84,1,5.08
396,Kloulklubed,PW,2021-10-18 05:38:55,7.0419,134.2556,88.3,73,48,9.53
397,Pak Phanang,TH,2021-10-18 05:38:55,8.3511,100.202,87.82,77,100,9.66
398,Nara,JP,2021-10-18 05:38:56,34.6851,135.8049,67.24,47,61,2.77
399,Tignere,CM,2021-10-18 05:38:56,7.3667,12.65,67.15,89,98,1.5
400,Pijijiapan,MX,2021-10-18 05:38:57,15.7011,-93.23,75.83,83,44,5.82
401,Qui Nhon,VN,2021-10-18 05:38:57,13.7667,109.2333,82.31,80,100,8.37
402,San Lorenzo,PY,2021-10-18 05:38:58,-25.3333,-57.5333,61.74,82,0,7.0
403,Bondo,CD,2021-10-18 05:38:58,3.8146,23.6866,71.98,98,100,0.63
404,Xixiang,CN,2021-10-18 05:38:59,35.1628,112.865,67.41,45,1,7.18
405,Sao Filipe,CV,2021-10-18 05:38:59,14.8961,-24.4956,78.08,76,0,5.5
406,Ingham,US,2021-10-18 05:38:59,42.6,-84.3833,49.48,83,1,3.44
407,Hammerfest,NO,2021-10-18 05:39:00,70.6634,23.6821,34.25,69,75,16.11
408,Hailar,CN,2021-10-18 05:39:00,49.2,119.7,33.94,44,7,8.12
409,Impfondo,CG,2021-10-18 05:39:01,1.6381,18.0667,72.88,87,100,0.58
410,Tirumullaivasal,IN,2021-10-18 05:39:01,11.2333,79.8333,88.81,59,100,12.57
411,Hokitika,NZ,2021-10-18 05:39:02,-42.7167,170.9667,54.37,88,69,11.61
412,San Quintin,MX,2021-10-18 05:39:03,30.4833,-115.95,62.71,85,0,8.01
413,Darovskoy,RU,2021-10-18 05:39:03,58.77,47.9564,40.77,81,100,8.43
414,Samarai,PG,2021-10-18 05:39:03,-10.6167,150.6667,84.06,75,78,12.75
415,Koeru,EE,2021-10-18 05:39:04,58.9631,26.0308,40.15,76,95,11.5
416,Nanortalik,GL,2021-10-18 05:39:05,60.1432,-45.2371,31.82,98,97,6.51
417,Pangnirtung,CA,2021-10-18 05:39:05,66.1451,-65.7125,30.92,47,77,8.16
418,Salalah,OM,2021-10-18 05:39:05,17.0151,54.0924,82.49,69,20,1.14
419,Trairi,BR,2021-10-18 05:39:06,-3.2778,-39.2689,79.77,79,47,13.33
420,Luau,AO,2021-10-18 05:39:07,-10.7073,22.2247,76.05,60,11,5.06
421,Sao Joao Da Barra,BR,2021-10-18 05:39:07,-21.6403,-41.0511,69.53,90,100,6.6
422,Lang Suan,TH,2021-10-18 05:39:08,9.9456,99.0785,84.29,91,100,3.24
423,Oussouye,SN,2021-10-18 05:39:08,12.485,-16.5469,78.24,82,100,4.99
424,Llanes,ES,2021-10-18 05:39:09,43.4198,-4.7549,67.89,59,100,4.45
425,Yulara,AU,2021-10-18 05:39:09,-25.2406,130.9889,100.24,8,17,14.97
426,Ucluelet,CA,2021-10-18 05:37:03,48.9329,-125.5528,49.08,90,66,1.63
427,Belmonte,BR,2021-10-18 05:39:10,-15.8631,-38.8828,77.5,87,22,7.45
428,Bombay,IN,2021-10-18 05:37:49,19.0144,72.8479,87.78,74,40,13.8
429,Khorramshahr,IR,2021-10-18 05:39:11,30.4397,48.1664,82.36,23,0,11.5
430,Katangli,RU,2021-10-18 05:39:11,51.7102,143.2326,30.83,78,97,13.24
431,Yoichi,JP,2021-10-18 05:39:12,43.2039,140.7703,54.77,55,100,8.32
432,Cozumel,MX,2021-10-18 05:39:12,20.5083,-86.9458,78.78,94,20,0.0
433,Marsh Harbour,BS,2021-10-18 05:35:31,26.5412,-77.0636,78.51,65,34,20.56
434,Ossora,RU,2021-10-18 05:39:13,59.2353,163.0719,28.96,92,100,18.03
435,Anloga,GH,2021-10-18 05:39:13,5.7947,0.8973,79.02,83,100,13.31
436,Arcata,US,2021-10-18 05:37:16,40.8665,-124.0828,50.67,95,90,3.44
437,Nalut,LY,2021-10-18 05:39:14,30.3333,10.85,65.12,43,100,14.32
438,Koslan,RU,2021-10-18 05:39:15,63.4564,48.8989,35.62,91,100,10.6
439,Vostok,RU,2021-10-18 05:39:15,46.4856,135.8833,32.77,54,73,5.84
440,Nador,MA,2021-10-18 05:39:16,35.174,-2.9287,61.05,72,20,3.44
441,Narsaq,GL,2021-10-18 05:39:16,60.9167,-46.05,30.42,32,48,10.83
442,Nantucket,US,2021-10-18 05:39:17,41.2835,-70.0995,55.96,78,12,21.85
443,Pacifica,US,2021-10-18 05:39:17,37.6138,-122.4869,55.0,87,40,3.0
444,Scarborough,GB,2021-10-18 05:39:18,54.2797,-0.4044,54.91,89,100,1.01
445,Havre-Saint-Pierre,CA,2021-10-18 05:39:18,50.2334,-63.5986,54.19,100,90,23.02
446,Taicheng,CN,2021-10-18 05:39:19,38.731,113.228,50.38,66,69,4.32
447,Tabora,TZ,2021-10-18 05:39:19,-5.0167,32.8,77.7,49,99,5.91
448,Iqaluit,CA,2021-10-18 05:39:20,63.7506,-68.5145,33.53,80,75,15.99
449,Javier,PH,2021-10-18 05:39:20,8.4889,126.085,85.98,66,99,4.61
450,Mzimba,MW,2021-10-18 05:39:21,-11.9,33.6,77.32,45,41,9.73
451,Sisimiut,GL,2021-10-18 05:39:21,66.9395,-53.6735,25.95,42,3,18.57
452,Birjand,IR,2021-10-18 05:39:23,32.8663,59.2211,59.47,6,0,4.61
453,Bermeo,ES,2021-10-18 05:39:24,43.4209,-2.7215,63.07,79,96,7.0
454,Biskupiec,PL,2021-10-18 05:39:24,53.8647,20.9569,37.22,91,73,5.86
455,Pokaran,IN,2021-10-18 05:39:25,26.9167,71.9167,90.23,21,0,2.66
456,Santa Cruz,BO,2021-10-18 05:35:19,-17.8,-63.1667,71.06,73,75,13.8
457,Salinas,US,2021-10-18 05:39:02,36.6777,-121.6555,55.49,81,90,10.36
458,Xining,CN,2021-10-18 05:39:25,36.6167,101.7667,54.32,42,38,6.6
459,Copiapo,CL,2021-10-18 05:39:26,-27.3667,-70.3333,49.69,55,0,0.65
460,Warrnambool,AU,2021-10-18 05:39:26,-38.3833,142.4833,57.81,69,88,15.35
461,Angoche,MZ,2021-10-18 05:39:27,-16.2325,39.9086,82.49,62,12,11.83
462,Maniitsoq,GL,2021-10-18 05:39:27,65.4167,-52.9,31.66,38,1,10.98
463,Verkhnevilyuysk,RU,2021-10-18 05:39:28,63.4453,120.3167,27.36,94,100,8.79
464,Palmer,US,2021-10-18 05:39:28,42.1584,-72.3287,51.69,73,20,9.22
465,Kapoeta,SS,2021-10-18 05:39:29,4.7717,33.5903,86.0,40,89,11.74
466,Greytown,ZA,2021-10-18 05:39:29,-29.0642,30.5928,47.19,78,99,2.71
467,Antalaha,MG,2021-10-18 05:39:30,-14.9003,50.2788,75.04,85,52,10.42
468,Havelock,US,2021-10-18 05:37:25,34.8791,-76.9013,57.92,81,0,1.01
469,Lubuagan,PH,2021-10-18 05:39:31,17.3548,121.1747,81.01,60,46,4.63
470,Yarada,IN,2021-10-18 05:39:31,17.65,83.2667,88.12,74,40,5.75
471,San Policarpo,PH,2021-10-18 05:39:32,12.1791,125.5072,84.74,72,29,6.71
472,Nizwa,OM,2021-10-18 05:39:32,22.9333,57.5333,89.01,13,0,3.91
473,Matay,EG,2021-10-18 05:39:32,28.419,30.7792,72.36,60,71,13.67
474,Homa Bay,KE,2021-10-18 05:39:33,-0.5273,34.4571,67.68,63,72,1.1
475,Port Augusta,AU,2021-10-18 05:39:33,-32.5,137.7667,85.71,29,25,17.9
476,Saint-Joseph,RE,2021-10-18 05:39:34,-21.3667,55.6167,79.47,71,21,11.45
477,Mbigou,GA,2021-10-18 05:39:34,-1.9005,11.906,67.91,98,100,1.95
478,Mananjary,MG,2021-10-18 05:39:35,-21.2167,48.3333,78.06,62,7,9.26
479,Kupang,ID,2021-10-18 05:39:35,-10.1667,123.5833,90.18,66,20,11.5
480,Kumo,NG,2021-10-18 05:39:36,10.0447,11.2122,76.19,79,94,4.79
481,Doembang Nangbuat,TH,2021-10-18 05:39:36,14.8333,100.1,71.47,96,100,6.13
482,Xichang,CN,2021-10-18 05:39:37,27.8964,102.2634,71.83,64,89,5.57
483,Kuminskiy,RU,2021-10-18 05:39:37,58.6667,66.5667,45.37,62,100,9.04
484,Tura,IN,2021-10-18 05:39:38,25.5198,90.2201,75.79,94,96,1.59
485,Diffa,NE,2021-10-18 05:39:38,13.3154,12.6113,84.42,46,25,3.89
486,Puerto Narino,CO,2021-10-18 05:39:39,-3.7703,-70.3831,72.1,98,93,1.99
487,Bulgan,MN,2021-10-18 05:39:39,48.8125,103.5347,40.84,33,0,3.87
488,Roma,US,2021-10-18 05:39:39,43.2128,-75.4557,49.86,98,90,0.0
489,El Seibo,DO,2021-10-18 05:39:40,18.7641,-69.0375,75.04,93,63,0.81
490,Kendari,ID,2021-10-18 05:39:40,-3.945,122.4989,87.73,60,26,7.11
491,Syasstroy,RU,2021-10-18 05:39:41,60.1367,32.5691,37.15,89,41,13.91
492,Merauke,ID,2021-10-18 05:39:41,-8.4667,140.3333,85.15,72,65,14.94
493,Ambilobe,MG,2021-10-18 05:39:43,-13.2,49.05,86.49,45,11,12.12
494,Krivosheino,RU,2021-10-18 05:39:43,57.3431,83.9261,44.29,68,96,8.57
495,Kimbe,PG,2021-10-18 05:39:44,-5.5502,150.1429,84.76,77,52,1.01
496,Canton,CN,2021-10-18 05:39:44,23.1167,113.25,81.0,49,44,6.26
497,Usinsk,RU,2021-10-18 05:39:45,65.9939,57.5281,36.55,88,97,16.42
498,Walvis Bay,NA,2021-10-18 05:39:45,-22.9575,14.5053,54.09,87,0,3.44
499,Vila,PT,2021-10-18 05:39:46,42.0304,-8.1588,57.7,94,100,4.0
500,Tateyama,JP,2021-10-18 05:39:46,34.9833,139.8667,67.1,59,76,15.5
501,Mabaruma,GY,2021-10-18 05:39:47,8.2,-59.7833,76.21,91,56,2.28
502,Port Hedland,AU,2021-10-18 05:39:47,-20.3167,118.5667,87.85,40,13,16.11
503,Igrim,RU,2021-10-18 05:39:48,63.1906,64.4162,40.3,84,98,10.49
504,San Ramon De La Nueva Oran,AR,2021-10-18 05:39:48,-23.1322,-64.326,65.34,58,84,1.92
505,Malindi,KE,2021-10-18 05:39:49,-3.2175,40.1191,82.56,65,75,3.44
506,Mantena,BR,2021-10-18 05:39:49,-18.7817,-40.9803,70.03,94,97,3.69
507,Sibiti,CG,2021-10-18 05:39:50,-3.6819,13.3499,69.57,91,100,2.62
508,Jumla,NP,2021-10-18 05:39:50,29.2747,82.1838,56.32,98,97,1.81
509,Haines Junction,CA,2021-10-18 05:39:50,60.7522,-137.5108,22.95,80,100,1.14
510,Ulladulla,AU,2021-10-18 05:39:51,-35.35,150.4667,76.77,47,29,4.14
511,Lusaka,ZM,2021-10-18 05:39:51,-15.4067,28.2871,84.29,25,45,12.71
512,Kyra,RU,2021-10-18 05:39:52,49.5776,111.9753,38.5,36,4,5.21
513,San Martin,AR,2021-10-18 05:39:53,-33.081,-68.4681,61.34,36,2,5.14
514,Gboko,NG,2021-10-18 05:39:53,7.3179,8.9951,73.47,95,100,6.26
515,Bhadrapur,NP,2021-10-18 05:39:54,26.544,88.0944,74.71,96,100,11.88
516,Mogadishu,SO,2021-10-18 05:39:54,2.0371,45.3438,82.27,89,75,12.66
517,Singaraja,ID,2021-10-18 05:39:55,-8.112,115.0882,87.13,68,18,7.25
518,Vilcun,CL,2021-10-18 05:39:55,-38.65,-72.2333,38.14,99,6,1.59
519,Neiafu,TO,2021-10-18 05:39:56,-18.65,-173.9833,79.48,83,40,5.75
520,Tailai,CN,2021-10-18 05:39:56,46.3833,123.4,41.59,29,5,11.9
521,Idrinskoye,RU,2021-10-18 05:39:57,54.3708,92.1358,44.74,54,83,4.16
522,Kamaishi,JP,2021-10-18 05:39:57,39.2667,141.8833,56.35,56,50,4.47
523,Avanigadda,IN,2021-10-18 05:39:58,16.0215,80.9181,89.74,81,100,8.03
524,San Cristobal,VE,2021-10-18 05:35:00,7.7669,-72.225,69.98,85,100,0.98
525,Ayabaca,PE,2021-10-18 05:39:58,-4.6398,-79.7149,48.58,93,86,0.49
526,Ulcinj,ME,2021-10-18 05:39:59,41.9294,19.2244,53.82,67,92,4.45
527,Tilichiki,RU,2021-10-18 05:39:59,60.4667,166.1,32.92,94,100,12.24
528,Cusuna,HN,2021-10-18 05:40:00,15.85,-85.2333,75.54,88,81,2.91
529,Dabhol,IN,2021-10-18 05:40:00,17.6,73.1667,83.77,62,9,8.48
530,Viedma,AR,2021-10-18 05:40:01,-40.8135,-62.9967,45.86,67,0,8.21
531,Hobyo,SO,2021-10-18 05:40:02,5.3505,48.5268,81.45,72,99,8.52
532,Kisangani,CD,2021-10-18 05:40:03,0.5167,25.2,71.56,98,100,0.56
533,Chumikan,RU,2021-10-18 05:40:03,54.7183,135.315,30.02,40,14,11.03
534,Topolobampo,MX,2021-10-18 05:40:04,25.6,-109.05,77.05,64,68,1.59
535,Mount Isa,AU,2021-10-18 05:40:05,-20.7333,139.5,96.57,11,45,13.8
536,Dindigul,IN,2021-10-18 05:40:06,10.35,77.95,89.94,64,100,3.27
537,Esna,EG,2021-10-18 05:40:06,25.2934,32.554,75.22,23,0,19.82
538,Quepos,CR,2021-10-18 05:40:07,9.4236,-84.1652,78.1,91,100,3.04
539,Dutse,NG,2021-10-18 05:40:07,11.7594,9.3392,75.2,74,39,5.79
540,Nadym,RU,2021-10-18 05:40:08,65.5333,72.5167,40.23,74,91,18.28
541,Fort Nelson,CA,2021-10-18 05:40:08,58.8053,-122.7002,27.99,93,75,0.0
542,Gizo,SB,2021-10-18 05:40:09,-8.103,156.8419,84.67,68,92,3.22
543,Fort Saint James,CA,2021-10-18 05:40:09,54.4333,-124.25,28.0,89,34,2.46
544,Tartus,SY,2021-10-18 05:40:10,34.889,35.8866,75.42,63,83,15.66
545,Punta Cardon,VE,2021-10-18 05:40:11,11.6581,-70.215,83.32,75,21,12.08
546,Clyde River,CA,2021-10-18 05:40:11,70.4692,-68.5914,30.02,81,100,15.75
547,Kahului,US,2021-10-18 05:40:12,20.8947,-156.47,76.84,81,20,16.11
548,Suzun,RU,2021-10-18 05:40:12,53.7841,82.3116,45.61,59,86,5.44
549,Clarence Town,AU,2021-10-18 05:40:13,-32.5833,151.7833,79.61,34,100,4.0
550,Berlevag,NO,2021-10-18 05:40:13,70.8578,29.0864,37.35,60,75,29.93
551,Yenagoa,NG,2021-10-18 05:40:14,4.9247,6.2642,75.69,93,100,1.7
552,Srikakulam,IN,2021-10-18 05:40:14,18.3,83.9,86.18,73,100,5.3
553,Ahome,MX,2021-10-18 05:35:54,25.9167,-109.1833,77.16,65,90,1.36
554,The Pas,CA,2021-10-18 05:40:15,53.8251,-101.2541,44.62,81,1,6.91
555,Bonthe,SL,2021-10-18 05:40:16,7.5264,-12.505,77.09,85,80,3.0
556,Plettenberg Bay,ZA,2021-10-18 05:35:16,-34.0527,23.3716,56.79,59,31,4.05
557,Frutigen,CH,2021-10-18 05:40:16,46.5878,7.6475,51.62,68,79,2.64
558,Vestmanna,FO,2021-10-18 05:40:17,62.1564,-7.1664,45.52,100,90,25.32
559,Flin Flon,CA,2021-10-18 05:40:17,54.7682,-101.865,45.75,72,99,2.77
560,Boda,CF,2021-10-18 05:40:17,4.3189,17.4695,72.07,94,100,2.39
561,Nyurba,RU,2021-10-18 05:40:18,63.2842,118.3319,30.45,96,100,11.16
562,Jacareacanga,BR,2021-10-18 05:40:18,-6.2222,-57.7528,71.87,99,100,1.54
563,Aranos,NA,2021-10-18 05:40:19,-24.1333,19.1167,54.91,16,3,17.47
564,Port Victoria,KE,2021-10-18 05:40:19,0.0939,33.9756,73.04,67,64,2.68
565,Christchurch,NZ,2021-10-18 05:38:44,-43.5333,172.6333,59.32,81,75,1.99
566,Galveston,US,2021-10-18 05:40:20,29.3669,-94.9669,67.95,62,100,6.24
567,Sapa,PH,2021-10-18 05:40:20,5.1544,120.3241,85.41,68,60,4.83
568,Parkes,AU,2021-10-18 05:40:21,-33.1333,148.1833,78.35,26,36,1.01
569,Sur,OM,2021-10-18 05:40:21,22.5667,59.5289,87.67,27,0,1.97
570,Pervomayskoye,RU,2021-10-18 05:40:22,43.919,46.7102,65.97,66,88,10.4
571,Colwyn Bay,GB,2021-10-18 05:38:47,53.2948,-3.7267,57.13,91,100,5.01
572,Sokol,RU,2021-10-18 05:40:23,59.4617,40.1206,36.05,87,6,7.74
573,Malakal,SS,2021-10-18 05:40:23,9.5334,31.6605,82.0,67,22,1.54
574,Senanga,ZM,2021-10-18 05:40:24,-16.1167,23.2667,80.51,11,68,11.27
575,Ketchikan,US,2021-10-18 05:40:24,55.3422,-131.6461,34.27,93,1,0.0
576,Gashua,NG,2021-10-18 05:40:25,12.871,11.0482,84.07,53,49,1.39
577,Kashi,CN,2021-10-18 05:40:25,39.4547,75.9797,61.81,17,20,2.24
578,Kaabong,UG,2021-10-18 05:40:26,3.4836,34.1492,74.8,46,47,10.85
579,Campobello Di Mazara,IT,2021-10-18 05:40:26,37.6358,12.7443,60.3,96,0,4.45
580,Scranton,US,2021-10-18 05:40:27,41.409,-75.6624,47.93,87,1,5.99
581,San Jose,US,2021-10-18 05:36:07,37.3394,-121.895,55.27,79,75,4.61
582,Volovo,UA,2021-10-18 05:40:27,48.5246,23.5056,37.09,80,90,1.34
583,Bima,ID,2021-10-18 05:40:28,-8.4667,118.7167,94.39,46,33,9.89
584,Fatick,SN,2021-10-18 05:40:29,14.3581,-16.5858,79.74,82,94,6.29
585,Broken Arrow,US,2021-10-18 05:40:18,36.0526,-95.7908,59.09,67,1,0.0
586,Wanning,CN,2021-10-18 05:40:29,18.8003,110.3967,77.83,90,100,13.09
587,Mentakab,MY,2021-10-18 05:40:30,3.4865,102.3516,92.21,49,100,0.58
588,Nazilli,TR,2021-10-18 05:40:30,37.9163,28.3223,51.1,75,18,2.51
